,,,,,,,,,,,,,,,,,,
,Park,Unit Code,Park Type,Region,State,Year,Month,Recreation Visits,Non-Recreation Visits,Recreation Hours,Non-Recreation Hours,"Concessioner
Lodging","Concessioner
Camping",Tent Campers,RV Campers,Backcountry Campers,Non-Recreation Overnight Stays,Misc. Overnight Stays
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,4,"93,034","2,424","231,715","2,424",0,0,548,0,599,0,409
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,5,"104,022","2,424","249,117","2,424",0,0,542,0,201,0,440
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,6,"102,600","2,424","247,588","2,424",0,0,717,0,253,0,365
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,7,"123,871","2,424","305,101","2,424",0,0,"1,103",0,277,0,384
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,8,"83,129","2,424","195,522","2,424",0,0,552,0,218,0,237
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,9,"69,877","2,424","162,169","2,424",0,0,450,0,226,0,371
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,10,"52,879","2,424","150,495","2,424",0,0,420,0,200,0,460
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,11,"52,581","2,424","138,444","2,424",0,0,430,0,200,0,500
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,12,"85,641","2,424","193,156","2,424",0,0,250,0,150,0,300
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,1,"188,100","144,818","1,116,742","144,818","2,730",530,75,0,558,0,"6,241"
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,2,"180,291","144,976","1,089,837","144,976","2,650",346,20,0,275,0,"7,533"
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,3,"174,690","154,568","1,123,976","154,568","3,117",508,159,6,389,0,"9,765"
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,4,"163,037","148,214","1,017,758","148,214","2,903",688,93,0,271,0,"7,540"
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,5,"52,759","143,199","264,917","143,199",382,41,0,0,55,0,0
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,6,"4,458","152,250","22,290","152,250",0,0,0,0,0,0,0
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,7,"4,117","158,550","20,585","158,550",0,0,0,0,0,0,0
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,8,"3,974","184,800","19,870","184,800",0,0,0,0,0,0,0
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,9,"32,319","155,675","171,355","155,675",0,0,0,0,0,0,549
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,10,"86,589","154,291","477,558","154,291",398,0,19,0,50,0,"2,050"
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,11,"106,103","150,009","590,858","150,009",803,0,114,0,254,0,"2,127"
,Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2018,12,"120,454","155,978","734,674","155,978","1,399",0,12,0,293,0,"4,789"
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,1,"2,749","26,714","4,124","26,714",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,2,"2,624","24,744","3,935","24,744",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,3,"4,328","34,633","6,492","34,633",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,4,"5,447","30,262","8,170","30,262",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,5,"10,356","30,776","15,534","30,776",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,6,"10,511","20,388","21,022","20,388",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,7,"7,354","27,091","14,709","27,091",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,8,"5,825","28,685","11,651","28,685",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,9,"6,241","29,588","9,362","29,588",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,10,"7,650","33,242","11,476","33,242",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,11,"2,902","46,618","4,352","46,618",0,0,0,0,0,0,0
,Homestead NM of America,HOME,National Monument,Midwest ,NE,2018,12,"2,104","29,303","3,156","29,303",0,0,0,0,0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,1,"73,050","183,669","65,161","183,669",0,0,29,"1,384",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,2,"96,294","166,703","73,379","166,703",0,0,79,"1,208",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,3,"132,156","224,123","126,448","224,123",0,0,126,"2,387",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,4,"118,540","190,348","130,463","190,348",0,0,242,"2,743",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,5,"129,998","192,874","124,071","192,874",0,0,128,"2,281",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,6,"144,405","227,031","134,246","227,031",0,0,106,"2,337",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,7,"177,712","197,253","160,023","197,253",0,0,133,"2,249",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,8,"175,012","189,832","144,365","189,832",0,0,57,"1,996",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,9,"138,285","200,023","118,685","200,023",0,0,79,"1,999",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,10,"142,710","191,131","121,515","191,131",0,0,94,"1,879",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,11,"103,819","175,381","88,459","175,381",0,0,62,"1,537",0,0,0
,Hot Springs NP,HOSP,National Park,Midwest ,AR,2018,12,"74,906","167,704","54,646","167,704",0,0,98,712,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,1,829,25,"2,858",25,0,0,15,35,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,2,904,25,"2,672",25,0,0,19,17,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,3,"2,772",25,"10,801",25,0,0,85,134,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,4,"5,465",25,"23,746",25,0,0,207,327,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,5,"6,012",25,"23,545",25,0,0,213,267,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,6,"5,134",25,"13,748",25,0,0,94,51,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,7,"4,581",25,"10,818",25,0,0,48,21,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,8,"4,086",25,"10,884",25,0,0,67,46,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,9,"4,982",25,"16,061",25,0,0,129,125,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,10,"3,982",25,"17,253",25,0,0,152,235,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,11,"1,385",25,"4,930",25,0,0,34,56,0,0,0
,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2018,12,442,25,"1,293",25,0,0,0,17,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,1,"70,652",446,"141,303",446,0,0,0,0,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,2,"70,450",403,"140,900",403,0,0,0,0,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,3,"128,682",446,"257,364",446,0,0,0,0,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,4,"93,585",432,"191,912",432,0,0,71,192,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,5,"143,790",446,"325,077",446,0,0,"1,262",822,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,6,"240,295",432,"782,934",432,0,0,"2,709",738,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,7,"421,553",670,"1,336,196",670,0,0,"3,267",707,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,8,"204,010",670,"680,609",670,0,0,"3,097",713,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,9,"167,089",432,"391,595",432,0,0,"2,136","1,054",0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,10,"132,862",446,"286,203",446,0,0,766,372,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,11,"52,878",432,"105,756",432,0,0,0,0,0,0,0
,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2018,12,"30,233",446,"60,466",446,0,0,0,0,0,0,0
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,1,32,6,32,6,0,0,0,0,0,82,0
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,2,67,0,67,0,0,0,0,0,0,120,0
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,3,65,6,65,6,0,0,0,0,0,99,0
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,4,65,0,65,0,0,0,0,0,0,0,0
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,5,961,29,"60,092",29,59,1,441,0,"1,645",245,322
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,6,"4,751",40,"235,911",40,"2,251",14,787,0,"4,374",347,"2,060"
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,7,"7,296",25,"378,226",25,"3,744",102,"1,286",0,"5,680",71,"4,569"
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,8,"8,813",27,"388,140",27,"1,906",81,"1,695",0,"8,626",58,"3,413"
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,9,"3,168",14,"188,591",14,"1,602",20,932,0,"4,359",69,780
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,10,474,11,"3,695",11,0,0,32,0,74,89,29
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,11,55,0,55,0,0,0,0,0,0,0,0
,Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,12,51,0,51,0,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,1,321,2,948,2,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,2,264,23,"1,035",23,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,3,"2,511",25,"6,660",25,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,4,"2,049",37,"7,022",37,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,5,"7,102",8,"24,664",8,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,6,"30,003",11,"81,286",11,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,7,"40,229",8,"105,195",8,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,8,"33,727",6,"100,199",6,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,9,"19,665",14,"49,895",14,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,10,"5,090",11,"10,932",11,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,11,"1,307",49,"1,960",49,0,0,0,0,0,0,0
,Jewel Cave NM,JECA,National Monument,Midwest ,SD,2018,12,88,29,132,29,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,1,"2,901",70,"3,365",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,2,"3,610",70,"4,188",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,3,"12,195",70,"14,146",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,4,"16,643",70,"19,306",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,5,"24,260",70,"28,142",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,6,"30,043",70,"34,850",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,7,"42,016",70,"48,739",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,8,"25,210",70,"29,244",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,9,"25,569",70,"29,660",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,10,"14,139",70,"16,401",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,11,"5,900",70,"6,845",70,0,0,0,0,0,0,0
,John Day Fossil Beds NM,JODA,National Monument,Pacific West ,OR,2018,12,"2,135",70,"2,476",70,0,0,0,0,0,0,0
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,1,"297,435","1,082","1,794,363","1,082",0,0,"21,480","10,029","1,508",0,"6,193"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,2,"288,392","1,008","1,742,694","1,008",0,0,"19,920","10,212","2,207",0,"7,700"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,3,"404,708","1,402","2,574,840","1,402",0,0,"35,736","11,220","3,970",0,"12,169"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,4,"325,715","1,141","2,219,773","1,141",0,0,"33,384","9,657","3,039",0,"11,327"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,5,"247,786",882,"1,697,942",882,0,0,"27,848","7,695","1,215",0,"6,668"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,6,"153,556",554,"753,180",554,0,0,"7,896","1,569",236,0,"2,303"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,7,"130,427",448,"563,079",448,0,0,"4,508","1,359",112,0,"1,492"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,8,"142,015",496,"648,579",496,0,0,"6,152","1,362",170,0,"1,822"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,9,"149,124",521,"738,378",521,0,0,"8,536","1,689",527,0,"1,981"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,10,"221,232",800,"1,559,049",800,0,0,"21,148","6,849","1,449",0,"10,988"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,11,"299,880","1,063","1,959,461","1,063",0,0,"25,564","8,073","3,400",0,"11,166"
,Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,12,"282,112","1,119","1,403,923","1,119",0,0,"10,056","3,771","1,604",0,"3,397"
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,1,100,0,0,0,0,0,0,0,0,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,2,100,0,0,0,0,0,0,0,0,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,3,100,0,0,0,0,0,0,0,0,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,4,100,0,0,0,0,0,0,0,0,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,5,100,0,0,0,0,0,0,0,0,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,6,"5,140",0,"43,343",0,"1,034",0,200,0,129,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,7,"16,676",0,"118,665",0,"1,454",0,"1,595",0,181,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,8,"10,222",0,"43,733",0,994,0,303,0,143,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,9,"4,980",0,"27,548",0,734,0,0,0,30,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,10,100,0,0,0,0,0,0,0,0,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,11,100,0,0,0,0,0,0,0,0,0,0
,Katmai NP & PRES,KATM,National Park,Alaska,AK,2018,12,100,0,0,0,0,0,0,0,0,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,1,30,0,499,0,0,0,0,0,22,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,2,39,0,294,0,0,0,0,0,12,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,3,34,0,484,0,0,0,0,0,21,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,4,21,0,42,0,0,0,0,0,0,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,5,"24,810",0,"83,815",0,0,0,46,0,0,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,6,"73,689",0,"255,289",0,0,0,346,0,201,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,7,"99,606",0,"344,729",0,0,0,356,0,159,0,0
,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2018,8,"85,055",0,"290,822",0,0,0,286,0,195,0,0
