,category,description,id,parkCode,title,url
0,Information,Winter hours are November 1 - March 31.,68E944B5-1DD8-B71C-07A494A23268AF15,keaq,Winter hours in effect: 8 am - 4 pm,https://www.nps.gov/keaq/planyourvisit/hours.htm
0,Park Closure,"The Herman Leirer Road (also known as the road to Exit Glacier) is inaccessible to automobile traffic due to a state road closure for the 2019-20 winter season. Winter recreational travel (skiing, biking, walking, snowmachining, etc) is permitted.",6F412FA4-1DD8-B71B-0BCEB474EDB80D9D,kefj,Road to Exit Glacier Closed for Winter,https://www.nps.gov/kefj/planyourvisit/conditions.htm#CP_JUMP_1351571
0,Park Closure,"An ice fall hazard zone has been identified at the toe and sides of Exit Glacier, due to tall blocks and slabs of ice. For your safety, entry into this zone is prohibited. Please do not continue past ice fall hazard signs and see photo for more details.",6F793630-1DD8-B71B-0B248C2C7069E4A4,kefj,"Toe of Exit Glacier, Ice Fall Hazard Zone",https://www.nps.gov/kefj/planyourvisit/conditions.htm#CP_JUMP_5488509
0,Caution,A female black bear and cubs have been frequenting the trails in the Exit Glacier area. Please keep your distance. Crowding bears may lead to increased aggression. Give them space so the bears feel less threatened and leave the area.,89035618-1DD8-B71B-0B11FE696AC87008,kefj,Black bear activity in the Exit Glacier Area,https://www.nps.gov/kefj/planyourvisit/bear-safety.htm
0,Information,"A cave permit is required before entering any cave; stop at the Visitor Center first. Do not bring clothing or caving gear used in areas where bats may roost outside the Lava Beds, to slow the spread of white-nose syndrome, a fungal bat disease.",B2B250DB-1DD8-B71B-0BF2E41F79C2DBF2,labe,White-Nose Syndrome,https://www.nps.gov/labe/learn/nature/wns.htm
0,Information,"For the safety of park visitors and staff, the Upper Campground at Cottonwood Cove is closed to overnight camping until further notice.",B2BB6A9B-1DD8-B71B-0B350B1D28935260,lake,Cottonwood Cove Upper Campground Closed to Overnight Camping,https://www.nps.gov/lake/learn/news/cottonwood-cove-upper-campground-closed-to-overnight-camping.htm
0,Park Closure,The Katherine Landing Fishing Pier is temporarily closed due to a mechanical failure. We will work to repair it as quickly as possible. We apologize for the inconvenience.,A4714A24-94EF-A8CA-3BEE67C2769BD758,lake,Katherine Landing Fishing Pier is Temporarily Closed,
0,Information,Get the most current launch ramp and water elevation conditions,9331A919-B896-1581-33FDE290396EC41B,lake,Launch Ramp Conditions,https://www.nps.gov/lake/learn/news/lakeconditions.htm
0,Information,Floating toilets have been removed from Lake Mead for repairs and replacement. New and upgraded toilets will be returned to the lake from mid-November through April. We apologize for any inconvenience.,68C8BE0E-B6AD-B259-E06D586D6AF4E92B,lake,Floating Toilet Repair & Replacement,
0,Information,"A nearly $5 million pavement preservation project has begun to improve roads. The project will include cleaning, patching, resurfacing and re-marking around 75 miles of roads and parking areas from the northern end of the park to Willow Beach.",78EE23EF-D671-560A-B79A612E43C43857,lake,Road Construction May Cause Delays,https://www.nps.gov/lake/learn/news/lake-mead-roads-to-receive-around-5-million-in-improvements.htm
0,Information,"Lake Roosevelt National Recreation Area invites you to come and enjoy the great outdoors. With reduced staffing and resources during the winter season, the facilities open and available for your use are limited.",C954236E-D91B-E460-20E8486EEF85A9E5,laro,Winter Services Information,https://www.nps.gov/laro/learn/news/2019-2020-winter-access-at-lake-roosevelt-national-recreation-area.htm
0,Caution,The fish cleaning station and adjacent restroom facility located at the Fort Spokane boat launch is closed until further notice. Maintenance is currently working on locating and repairing the issue and will reopen the facilities as soon as possible.,D3910D4C-CC3F-3C76-CD0A9E0EF0DED2DE,laro,Temporary Fish Cleaning Station and Restroom Closure at Fort Spokane,
0,Park Closure,The main road through the park is closed to vehicles beyond the Kohm Yah-mah-nee Visitor Center due to snow.,C86CDC3C-CAB2-3CD3-2F06533881C07C0C,lavo,Park Highway (Hwy 89) Closed to Through-Traffic for Winter Snow Season,
0,Information,"We are experiencing intermittent issues with our information line at (530) 595-4480. If you are unable to reach us by phone, please email us at lavo_information@nps.gov.",7F405DED-98A0-039F-0DE4197DD7122CDD,lavo,Information Phone Line Issues,
0,Caution,Driveway and paths are slippery due to snow and ice.  Please exercise extreme caution and enter at your own risk.,99B99071-1DD8-B71B-0BCD2595BF4E0587,long,Ice on Paths,
0,Park Closure,"A temporary closure of the Texas White House is still in place due to safety concerns arising from structural issues. The LBJ Ranch driving tour is not affected, and the LBJ Ranch hangar visitor is open as normal. Click the link for progress updates.",B9D671EB-ABA6-A21A-2DBB328B4CA14ABD,lyjo,Texas White House Closure,https://www.nps.gov/lyjo/texas-white-house-closure.htm
0,Park Closure,The Green River Ferry Area will be closed until early spring 2020 due to a number of projects occurring to facilitate traffic movement and improve the site. For full details of the project work please click the more link below.,8A53B508-BC08-702F-BDD636C0FEAB5C0B,maca,Green River Ferry Area Closure Until Early Spring 2020,https://www.nps.gov/maca/green-river-ferry-improvement-projects.htm
0,Caution,"Within the park, river users on Nolin River and Green River will encounter downed trees. Life jackets must to be worn at all times. No floodplain camping on Nolin River or below Turnhole Bend (river mile 193) on Green River.",81958BC3-1DD8-B71B-0B59D70B6BE394B9,maca,Watch for river hazards – wear your life vest,
0,Information,"Although there are no cliff dwelling tours until mid-April, 2020, there are many overlooks that offer spectacular views, and there is still plenty to see and do in the park.",C295FC3A-EBD0-CF00-D9204282BC0DC531,meve,Cliff Dwellings are Closed for the Season,https://www.nps.gov/meve/planyourvisit/latefall.htm
0,Caution,Visitors are advised that parking is severely limited and large vehicle turnarounds will be difficult at Delta-01 during the off-season. At Delta-01 visitors may park by the entry gate.,856FF103-91A2-FEA5-A29CABC5C3C4D527,mimi,Limited parking and no large vehicle turn-around available at Delta-01,https://www.nps.gov/mimi/planyourvisit/parking.htm
0,Information,"The St. Anthony Falls Visitor Center is closed for the season, but will open for the 2019 summer season on Memorial Day weekend.",81C662F5-FC78-4B5E-096383C86057637B,miss,St. Anthony Falls Visitor Center is Closed for the Season,
0,Information,"The park has been experiencing problems with its main phone line. In order to reach park staff during business hours, please call us at 910-283-5591 x. 2222.",AE4D459F-F965-2B26-D6D3E2E983683A98,mocr,Park Phone System,
0,Information,There is currently no water available at the group and equestrian campsites. Water is available at nearby Hole in the Wall Campground. We apologize for the inconvenience.,AFE9F7FA-0002-7A43-A40F048EB91973EE,moja,Water at Group Sites,
0,Park Closure,The bridge on MD-355 over the CSX rail line is being replaced.  Tour Stop #2 - the 14th New Jersey Monument and the Junction Parking Area will be closed for the duration of the project.  The project is projected to be completed by Fall 2020.,7E1B377B-1DD8-B71B-0B4337EBA346AC43,mono,Closed - Tour Stop #2 (14th New Jersey Monument) and the Junction Parking Area,
0,Information,"All vehicles, including 4WD and AWD vehicles, must carry tire chains in the park during the winter season (November 1 - May 1) and be prepared to use them when tire chain requirements are posted.",8E1C5DCB-1DD8-B71B-0B25EB6BE0A96BC0,mora,All vehicles are required to carry tire chains when traveling in the park.,https://www.nps.gov/mora/planyourvisit/tire-chain-faq.htm
0,Information,"While the visitor center is unavailable during construction, you are still able to view Mount Rushmore from many areas throughout the memorial.  Ask a park ranger in the Information Center for current information.",68D1CD79-9FC8-DD6B-76118A524AE201C7,moru,Viewing Mount Rushmore Still Possible During Construction Project,
0,Information,"Due to construction at Muir Woods, your parking space may be up to a quarter mile walk from the entrance to Muir Woods. Please plan accordingly, and thank you for your patience as the National Park Service works to improve the visitor experience.",B71A57B8-E2AD-87B2-F005268883107C3C,muwo,Construction,
0,Information,The Rocky Springs section is closed from the Rocky Springs campground at milepost 55 to the northern terminus at milepost 59 until further notice. Visitors should observe posted closures. The trail is unsafe due to trail erosion and deteriorated bridges.,9364E3AE-1DD8-B71B-0BD1151BCCDD9B28,natr,Partial Closure of Rocky Springs Trail,https://www.nps.gov/natr/learn/news/closure-of-rocky-springs-section-national-scenic-trail.htm
0,Caution,"Due to high winds and rainfall from thunderstorms, damaged trees have fallen across many sections of the National Scenic Trail. Caution is advised on all trails. Be aware of your surroundings while hiking and look for overhead limbs that may pose a hazard",92C84C92-1DD8-B71B-0BDA78FB31D340DB,natt,Hiking Advisory,
0,Caution,The Rocky Springs section is closed from the Rocky Springs campground at milepost 55 to the northern terminus at milepost 59 until further notice. Visitors should observe posted closures. The trail is unsafe due to trail erosion and deteriorated bridges.,92EA72F3-1DD8-B71B-0BE7D03E547B4E62,natt,Partial Closure of Rocky Springs Trail,
0,Information,"January 1, 2020 to March 31, 2020 the visitor center will be closed on Mondays and Tuesdays.",8BC52FC6-1DD8-B71B-0B423D70CFF77466,nebe,Visitor Center Winter Operating Hours,https://www.nps.gov/nebe/planyourvisit/hours.htm
0,Information,"The slope above a portion of the Kaymoor Trail in New River Gorge National River has become unstable, forcing the park to temporarily close the trail from the Wolf Creek Trailhead at Highway 82 (Fayette Station Road) to the Kaymoor Miners Trail.",9DB3B001-155D-451F-67103E5DF7E202AD,neri,Kaymoor Trail Closure,https://www.nps.gov/neri/learn/news/kaymoor-trail-closure-announced.htm
0,Caution,Prevent smashed windows and theft. Break-ins are not uncommon at trailheads along State Route 20. Remove your valuables and electronics and take associated electronic cords.,AAC3CF20-BE40-BB32-80E978371CCA74C2,noca,Be Aware of Break-ins along State Route 20,https://www.nps.gov/noca/upload/valuables-in-car_final.pdf
0,Information,Trail closures are reported to the North Country Trail Association. Go to their Trail Alerts page for the latest information.,831ADCEE-AE7E-01AA-8DEED52FA620B9E7,noco,Trail Alerts,https://northcountrytrail.org/trail/trail-alerts/
0,Park Closure,"Cave Tours have ended for the 2019 season and will begin again on March 21, 2020.",68C9780F-063D-75BB-2855A6F9D3B7FF5B,orca,Cave Tours,
0,Park Closure,The project to replace the Big Spring Bridge located on State Rte 103 is underway. Bridge will be closed to all vehicle and pedestrian traffic. The bridge will be closed until further notice. Take Peavine to access Big Spring which is still open.,6C1AF868-AFF6-BC40-B2CB8194734AD27C,ozar,Big Spring Bridge Closed for Replacement,
0,Park Closure,"The footbridge leading to MEK and the observation deck may be closed when temperatures are near freezing. To access the grounds of MEK, you may walk or drive around to the Maple Street entrance near Hinchliffe Stadium.",C7C42AC8-1DD8-B71B-0BF67458DF1AA2DC,pagr,Icy Conditions Lead To Area Closures at Mary Ellen Kramer Park (MEK),https://tinyurl.com/MapleStreetHinchliffe
0,Caution,"The annual winter motorized vehicle closure is in effect. Click ""More"" for information and how to request access during the winter months if road conditions are sufficiently dry. The area is impassible due to mud and likely will not dry until March.",9E328E4D-B82C-B3EB-EA5890C36B249CB5,para,Kelly Point Road #1203 Closed for the Winter to Motorized Vehicles,https://www.nps.gov/para/planyourvisit/kelly-point-road-winter-vehicle-access.htm
0,Information,"Phase 2 of FHWA Road and Bridge Rehab project. Jasper Forest, Agate Bridge, and park road is open. Expect up to 15 minute delays in construction zone.",763369C0-A84C-F3A4-D1A44E94938F0BD0,pefo,"Road Delays - March 30th, 2020 - May 9th, 2020",https://www.nps.gov/pefo/planyourvisit/road-closures.htm
0,Information,The park entrance is now located off of Hwy 62 due to highway expansion and is 1.3 miles east of the intersection of Hwy 62 and Hwy 72. Call the park for more information. (479) 451-8122.,6CCA2371-D2D7-BA14-449BD44A95078BBC,peri,New Park Entrance,
0,Information,"Due to the hwy 62 expansion, many GPS devices are unable to locate the park visitor center. Google maps is currently the most accurate way-finding program available. Search for ""Pea Ridge National Military Park"" rather than the numerical address.",C79BC38C-1DD8-B71B-0B5BC05AB35F9358,peri,GPS location issues,
0,Information,A new Superintendent's Compendium has been posted which includes information about new hours of operation (page 1) and regulations regarding electronic bicycles (page 3).,CC7D6793-D0B9-D896-9CD4CEC606C9AD5E,pete,"Superintendent's Compendium Updated Dec., 2019",https://www.nps.gov/pete/learn/management/lawsandpolicies.htm
0,Information,"DO NOT drop off your passengers at the visitor center. No trail access. Visitors must be driven to a trail system from the visitor center. If passengers want to go to the visitor center, WAIT FOR THEM in the parking lot until they come back out.",AA9EF127-1DD8-B71B-0B67B906DE1BE35D,petr,"Attention Visitors, Cab drivers, Uber drivers, and transportation service drivers",https://www.nps.gov/petr/planyourvisit/directions.htm
0,,"You were redirected to this site from the New Jersey Coastal Heritage Trail Route because of a sunset clause in the Trail's federal legislation, the NPS lost
its legislative authority to manage the trail after  9-30-2011.",BAFD5882-155D-451F-67C446B0C8AA92CB,pine,If you have been redirected from the New Jersey Coastal Heritage Trail Route,https://www.nps.gov/pine/loader.cfm?csModule=security/getfile&pageID=413973
0,Caution,"If you see an animal that is dead, sick, or acting strangely, report it to park staff immediately.  As always, please enjoy wildlife from a safe distance. See our news release for ways to protect your pet and park wildlife.",D0CEF33F-FE3C-C6C2-039769AD6961688D,pinn,Canine Distemper Found in Gray Fox at Pinnacles,https://www.nps.gov/pinn/learn/news/newsreleases.htm
0,Information,Reservations are now required for ALL drive-in campground sites - year round. See the Park camping page for more information - https://www.nps.gov/piro/planyourvisit/camping.htm,A3A3166D-DE11-6D72-C44713D1ABCC308F,piro,Drive-in Camping Reservations,https://www.nps.gov/piro/planyourvisit/camping.htm
0,Information,Dispersed winter backcountry camping is no longer allowed. Backcountry campers must camp in existing backcountry sites. Campers must have a permit. Backcountry reservations for the 2020 summer/fall season (begins May 15) are available on Jan. 1.,A1DE0F5B-B2F5-882F-35722088B8D1E255,piro,Backcountry Camping,https://www.nps.gov/piro/planyourvisit/backcountry.htm
0,Danger,"The National Weather Service has issued a Gale Warning for coastal waters between Point Arena and Point Reyes, including Tomales Bay. A gale warning means winds of 34 to 47 knots are imminent or occurring. Inexperienced mariners should seek safe harbor.",92B7F887-1DD8-B71B-0B612F7F0FD5EF9A,pore,"Boaters: Gale Warning is in effect until 9 am on Monday, February 3.",http://marine.weather.gov/showsigwx.php?warnzone=PZZ540&warncounty=marine
0,Caution,The National Weather Service has issued a Small Craft Advisory for coastal waters between Point Reyes and Pigeon Point. Winds of 21 to 33 knots and/or steep waves are expected to produce hazardous wave conditions to small craft.,B607BC08-1DD8-B71B-0B94A3E65048DEC1,pore,"Boaters: Small Craft Advisory is in effect until 8 pm on Monday, February 3.",http://marine.weather.gov/showsigwx.php?warnzone=PZZ545&warncounty=marine
0,Information,The Men's Restroom at North Beach is closed until further notice. The closest restrooms are at Drakes Beach.,79E50086-0A40-6C46-91FCDFE896F36AB9,pore,North Beach Men's Restroom is Closed,
0,Park Closure,The Old Tocaloma Bridge (the old concrete bridge paralleling Sir Francis Drake Boulevard near its junction with Platform Bridge Road ~two miles east of Olema) is closed to vehicular traffic until further notice.,8D26533A-DE67-3B83-B3403D0567A400B4,pore,Bridge Closure is in effect until further notice.,https://www.nps.gov/pore/planyourvisit/roadclosures.htm
0,Caution,The Glen and Wildcat Campgrounds' water system is not operating & will be unavailable for use until further notice. Campers at Glen and Wildcat should bring all the drinking water they will need for their stay. There is still potable water at Coast & Sky.,D2EDE9AE-9A2B-5BD3-F41313156E2365EE,pore,Water Disruption at Glen and Wildcat Campgrounds,https://www.nps.gov/pore/planyourvisit/camping.htm
0,Caution,"Please be aware of poor road conditions along Sir Francis Drake Boulevard and adjust your speed accordingly, especially along the perpetually flooded section between the Estero Trail Access Road and Schooner Bay.",B8EC930E-E802-F6F9-F1AF3941F7F21DA6,pore,Many Roads within the Park are in Poor Condition.,https://www.nps.gov/pore/planyourvisit/conditions.htm#thegulch
0,Park Closure,Drakes Beach is closed from the southern edge of the cove in front of the Kenneth C. Patrick Visitor Center south to the permanent elephant seal closure near Chimney Rock to better protect elephant seals from disturbance during the pupping season.,C7302069-1DD8-B71B-0BA59CD6B9F20767,pore,The Annual Closure of the southwestern section of Drakes Beach is in effect until March 31.,https://www.nps.gov/pore/planyourvisit/conditions.htm#wildlife
0,Information,"Oak Ridge Camping Reservation Change September 3, 2019, A loop campsites will become reservation only. Go to recreation.gov to make reservations.  Check in at the Visitor Center for more information.",AC0BEAD1-FD7D-4509-C5E753056B3B2993,prwi,Oak Ridge Camping Reservation Change,
0,Information,"September 3rd, 2019, All individual rental cabins in Cabin Camp 3 will be reservation only.  Reservation can be made using www.recreation.gov.",AC25EBB8-F376-38DF-B5FBF1605D77D9F5,prwi,Cabin Camp 3 Reservation change,
0,Caution,"Be aware that many apps that provide digital maps do not not give accurate, site-specific information in this area. Visitors seeking places like the Tall Trees Grove Trailhead and Mill Creek Campground have been misdirected. Please utilize good judgement!",82B70102-1DD8-B71B-0BFD95E1F5080B42,redw,Do Not Rely On Digital Maps,
0,Information,"From September to May the parkway is closed to all vehicles on the first Saturday of each month. This is to allow for the popular ""Hike and Bike Day"". On this special day people can walk, hike, and enjoy the parkway without any motorized traffic.",C69EE6F7-B4EE-D4C2-BB16BDE20F0E5777,redw,Newton B Drury Scenic Parkway: 1st Saturday Closures,
0,Caution,Gold Bluffs Beach Road is not paved and it crosses several streams. Visitors driving low clearance vehicles to Fern Canyon should expect to loose traction or scrape the bottom during these stream crossings. High clearance vehicles are recommended.,B9AA6E97-D649-E53A-EFDF43AD9FE2F8B5,redw,Conditions on the Road to Fern Canyon,
0,Information,"Starting January 1, 2020 through March 31, 2020 the visitor center will be closed on Mondays and Tuesdays. The memorial grounds will remain open to the public during this time.",8DA62032-1DD8-B71B-0BBAD6982449A8E4,rowi,Visitor Center Winter Operating Hours,https://www.nps.gov/rowi/planyourvisit/hours.htm
0,Information,"Until further notice, the phone system is not accepting voice messages.  Please call during business hours (8 AM - 4:30 PM CT) to reach park rangers.",BC3A865F-F14F-B4BE-95C54D650BDBE55E,ruca,Phone System Issue,
0,Caution,USE CAUTION on the boardwalk this winter! Icy conditions may be found on the elevated boardwalk causing very slippery conditions when temperatures drop below 32 degrees F. Wear appropriate footwear & use handrails when walking to the cave shelter.,C4DE55ED-C51D-083C-AEFF15A235715A95,ruca,Icy Boardwalk Conditions,
0,Information,The dome at Mission Concepción is receiving much needed restoration beginning in January. The church will be closed for approximately four months for restoration. Sunday Masses (10:00 am Bilingual & 12:00 pm Mariachi) will be held at 1135 Mission Rd.,B168FC84-9B0E-8007-D0E73C42DB5C644F,saan,Mission Concepcion Church Closed,
0,Information,"A two-week pathway repaving project in upper Aquatic Park will make the stroll smoother, but may require short detours around active work zones. Staff and signage will guide you through the best and safest routes.",855F4D95-A816-29E9-3D0F67E77E5348E2,safr,Aquatic Park Pathway Repaving Project May Require Short Detours,
0,Park Closure,"Visitors must check in at Old Orchard Museum before touring the Roosevelt Home. Arrive early and allow for extra time to walk between buildings. Visitors with mobility issues should park at the museum. Tickets are sold on a first come, first serve basis.",78105413-ACF0-2101-E01573C6DD0EC308,sahi,Purchase tickets and check in reservations at Old Orchard Museum,https://www.nps.gov/sahi/planyourvisit/fees.htm
0,Information,Fourth of July Beach trailhead and parking area is closed to vehicular and pedestrian traffic due to seasonal winter conditions. The Fourth of July Beach area can be accessed at the Jackle’s Lagoon trailhead via Old Town Lagoon.,7A993361-0219-E666-2B7F85A012DB311B,sajh,Annual closure of Fourth of July Beach and parking area,
0,Park Closure,"NPS trails and parks are open except for Peter Strauss Ranch, Rocky Oaks, and Arroyo Sequit.  For more info, please click ""more"" below & visit the Woolsey Fire webpage.",C6992773-DD03-943B-444C9F39EA288887,samo,"Most NPS trails & parks are open, a few remain closed due to Woolsey Fire damage",https://www.nps.gov/samo/learn/management/2018-woolsey-fire.htm
0,Information,"A temporary trailer will serve as the Visitor Center while the renovation project is underway. Visitor services such as park information, film, bookstore and NPS Passport stamps will be available there.",8C766B88-9960-531B-DF8E1C933F23D126,scbl,Temporary Visitor Center,
0,Information,"Due to the renovation of the Visitor Center, the trailhead to the Saddle Rock Trail is now at the base of the Summit Road. All trail users must use this new route for safety reasons. Directional signage has been placed near the parking lot.",86B3CEA7-01C3-AA88-3259EED6C60BA03B,scbl,Saddle Rock Trailhead,
0,Caution,Information about trails and other closures.,704A1261-1DD8-B71B-0B0D4631C0EB3C8C,shen,Current Hiking Alerts & Closures,https://www.nps.gov/shen/planyourvisit/alerts.htm
0,Danger,"Be prepared for winter driving conditions on Skyline Drive. Be sure to check the road status before coming: 540-999-3500, option 1, then option 1 again. We cannot update the web page so calling is the most reliable way to know about closures.",6DE2AA7C-0D1A-735E-4B598DE9B8829041,shen,Winter Driving Conditions,
0,Information,"The Fee Booth is closed on Mondays and Tuesdays and America the Beautiful passes are not available for purchase on those days. However, the park is open seven days a week.",9093E455-1DD8-B71B-0B063D98A7DAA7C9,stea,No America The Beautiful Passes Sold on Mondays and Tuesdays,
0,Information,"Please note:  Our Union Pacific No. 4012 (a/k/a ""The Big Boy""), will not be on public display until further notice due to a restoration project.  We apologize for any inconvenience this may cause but you may check on progress at the bottom of this page",8ABEBA7F-A3AB-E252-6C168D6BA734529E,stea,Union Pacific No. 4012 Restoration,
0,Caution,"Please use caution when visiting the preserve during the winter months, as some surfaces may be slippery due to ice and frost. Use handrails where available or avoid areas that look slick. Be safe and have an enjoyable visit to the preserve.",7C7672B5-1DD8-B71B-0BD231E6E134619A,tapr,Some Surfaces May Be Icy,
0,Information,"Theodore Roosevelt Birthplace will be open on all Federal Holidays except: Thanksgiving Day, Christmas Day and New Years Day.",A9B7E631-A52A-E34F-F98323487C4BC601,thrb,Open 2020 Federal Holidays,
0,Information,"At this time, the outside accessibility lift is inoperable. We are looking to fix it as soon as possible. Please call (212)260-1616 for further information or updates.",D133576A-A950-6D5D-9CE0413B3B08084D,thrb,Accessible lift inoperable,
0,Information,"The South Unit's has a 24 mile out-and-back scenic drive (48 miles roundtrip). A small portion of the former Scenic Loop is closed to vehicle traffic due to road deterioration. This area is open to hiking/biking, however the landslide cannot be crossed.",8688DD7F-C336-E8BE-32655ABCC8DD3C87,thro,South Unit Road,
0,Information,"Thomas Stone NHS will be closed from Monday December 23, 2019-Saturday March 28, 2020. The park will reopen for the 2020 season on Sunday March 29, 2020. If you have any questions about park hours, please call 804-224-1732 x227.",A7F92561-F049-35A2-EEAE7A14FAF0CCCE,thst,Closed for the Season,
0,Caution,"Repairs from hurricane damage will take place now-March 2020. For public safety, during the repairs, the park will be limiting some interior and exterior visitation at the fort model.",7CAF0108-0B37-8D55-14C6561EB7EBEC9C,timu,Portions of Fort Caroline fort model Closed,https://www.nps.gov/timu/planyourvisit/closures.htm
0,Caution,Life jackets are required to be worn by all boaters from November 1st through April 30th.,D2333E33-155D-451F-678BF83AC70D1852,upde,Mandatory Cold Water Life Jacket Wear,http://www.fishandboat.com/Boat/BoatingRegulations/Pages/MandatoryPFD.aspx
0,Park Closure,Grant Avenue is closed to vehicles and pedestrians due to road erosion.,B1295299-B965-EB4F-0019183A200ADFA1,vick,Grant Avenue Closed,
0,Caution,Open areas of the park may be closed on short notice due to concern of possible debris flows during rain events. Smaller scale landslides and flood may occur anywhere within the park during rain events.,6B30A2BC-C722-BEDC-6EDB98B6A5B62913,whis,Weather Closures,
0,Danger,"The Carr Fire has increased risks to visitors; falling trees, broken and hanging limbs, burned out stump holes, abandoned mine features, and loose rocks remain in much of the burned area. Remember to watch the ground you walk on, as well as above you.",68BDB9EE-DC59-B6E7-C66CCE00D9B4DD90,whis,Burned Area Safety Advisory,
0,Information,From time to time the missile range that surrounds the park performs missile testing that may require the closure of the park or Highway 70. Please plan your visit around upcoming missile tests.,7708862B-0117-8FE9-A2A354BB310F7632,whsa,Park Closures,https://www.nps.gov/whsa/planyourvisit/park-closures.htm
0,Information,There is limited space for parking for recreational vehicles and trailers in the parking lot directly in front (south) of the visitor center. RVs are asked to not park in the lot behind the visitor center. There is no parking space for tractor trailers.,7756ED6A-F763-D59A-6141778B310E0FBD,whsa,RV and Tractor Trailer Parking at the Visitor Center,
0,Park Closure,"January 25, 2020: no cave tours are being offered until further notice due to major elevator repairs.  The visitor center is open and ranger programs are offered daily.",6BF17152-AC4F-5F19-4F7BCBB287B71EBF,wica,"Cave Elevators Out of Service, No Tours Being Offered",https://www.nps.govhttps://www.nps.gov/wica/learn/news/07022019pr.htm
0,Information,Women's Rights National Historical Park is closed on Mondays and Tuesdays until further notice.,980FA339-D067-72B1-32C83DCC4CB321A3,wori,Women's Rights National Historical Park is closed on Mondays and Tuesdays.,
0,Caution,"Most park roads closed to automobiles November 4 and will begin reopening April 17, 2020. The road from the North Entrance at Gardiner, Montana through the park to Cooke City, Montana is open year-round.",7C96E18F-1DD8-B71B-0BB0D8A79484D887,yell,Most park roads closed to automobiles for the season,https://www.nps.gov/yell/planyourvisit/parkroads.htm
0,Park Closure,"The Williamsburg Tunnel on the Colonial Parkway will be closed for maintenance from Monday, February 3 through Monday, March 2, 2020. Detour signs will be posted.",AB16A3EE-B186-8CB2-DFF4D3DB8905CEB7,york,"Colonial Parkway Williamsburg Tunnel Closed for Maintenance February 3 through March 2, 2020",
0,Information,"Zion has limited parking space. Park only in designated stalls. Vehicles parked outside of designated stalls are subject to citation and may be towed. Once all designated parking stalls in Zion are full, visitors should park in Springdale.",91355C15-1DD8-B71B-0BCB6DEE9AC4D5CB,zion,Please park legally and responsibly in Zion National Park and the Town of Springdale,https://www.nps.gov/zion/planyourvisit/index.htm
0,Park Closure,"The Weeping Rock Trail, Hidden Canyon Trail, and Observation Point Trail (East Rim from Weeping Rock) are closed due to rockfall damage. These closures are indefinite at this time. Lower Emerald Pools Trail is closed for trail repairs until Spring 2020",CEB66565-BE73-BF93-D34773AC8DB8A243,zion,Trail Closures,
